geogname1,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
Maritime,2_sample_mean,10287128,9534,9534,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10317261,9770,9770,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10323118,9816,9816,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10341625,9962,9962,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9082118,90,90,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9118132,372,372,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9118909,379,379,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9130955,474,474,1,1,488102.25,,1220255.62
Kara,2_sample_mean,9160691,706,706,1,1,488102.25,,1830383.38
Maritime,2_sample_mean,9172966,803,803,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9184282,893,893,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9196834,993,993,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9202269,1034,1034,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9214703,1129,1129,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9220072,1174,1174,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9256175,1456,1456,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9298381,1786,1786,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9310752,1885,1885,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9358982,2266,2266,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9376270,2404,2404,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9424386,2781,2781,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9448720,2968,2968,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9490598,3291,3291,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9496897,3342,3342,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9562576,3855,3855,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9592251,4090,4090,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9592910,4095,4095,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9604057,4186,4186,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9676635,4757,4757,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9682957,4808,4808,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9706636,4992,4992,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9742513,5278,5278,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9844785,6073,6073,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9856552,6167,6167,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9868253,6258,6258,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9886447,6402,6402,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9976997,7106,7106,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10000713,7284,7284,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10024749,7475,7475,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10096681,8033,8033,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10114184,8172,8172,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10132204,8313,8313,1,1,488102.25,,1220255.62
Kara,2_sample_mean,10144542,8414,8414,1,1,488102.25,,1830383.38
Maritime,2_sample_mean,10216923,8983,8983,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10240289,9170,9170,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10252057,9261,9261,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10282107,9494,9494,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10336037,9919,9919,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9071477,4,4,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9089171,145,145,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9215454,1136,1136,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9221026,1181,1181,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9251871,1423,1423,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9263836,1517,1517,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9275766,1610,1610,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9305249,1842,1842,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9305749,1846,1846,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9311641,1893,1893,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9317039,1935,1935,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9341916,2131,2131,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9365585,2318,2318,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9371370,2365,2365,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9401913,2605,2605,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9407660,2650,2650,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9455757,3022,3022,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9467212,3112,3112,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9515041,3484,3484,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9527632,3584,3584,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9545802,3723,3723,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9557384,3815,3815,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9587227,4049,4049,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9671444,4715,4715,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9713246,5044,5044,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9755050,5376,5376,1,1,488102.25,,1220255.62
Kara,2_sample_mean,9785071,5610,5610,1,1,488102.25,,1830383.38
Maritime,2_sample_mean,9797347,5704,5704,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9899309,6502,6502,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9965588,7017,7017,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9983175,7152,7152,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,9995505,7246,7246,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10013584,7387,7387,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10049158,7664,7664,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10121542,8230,8230,1,1,488102.25,,1220255.62
Kara,2_sample_mean,10181271,8702,8702,1,1,488102.25,,1830383.38
Maritime,2_sample_mean,10187648,8752,8752,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10199469,8847,8847,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10217793,8990,8990,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10247560,9226,9226,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10265388,9366,9366,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10283276,9504,9504,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10301056,9644,9644,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10319784,9790,9790,1,1,488102.25,,1220255.62
Maritime,2_sample_mean,10325046,9831,9831,1,1,488102.25,,1220255.62
Kara,2_sample_mean,9072439,12,12,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9168792,770,770,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9246237,1379,1379,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9252008,1424,1424,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9258186,1472,1472,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,9624566,4347,4347,1,1,482000.97,,1830383.38
Kara,2_sample_mean,9714154,5052,5052,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9726754,5152,5152,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10008291,7345,7345,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9079237,67,67,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9241385,1342,1342,1,1,482000.97,,2440511.25
Maritime,2_sample_mean,9271688,1578,1578,1,1,482000.97,,1830383.38
Centrale,2_sample_mean,9313692,1909,1909,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9409767,2666,2666,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9415088,2709,2709,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9619686,4307,4307,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9631775,4403,4403,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9649766,4546,4546,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9757736,5397,5397,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9775122,5533,5533,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9793115,5672,5672,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9793375,5674,5674,1,1,482000.97,,1830383.38
Centrale,2_sample_mean,9925831,6707,6707,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9961063,6980,6980,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9967824,7035,7035,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9997144,7258,7258,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10027224,7494,7494,1,1,482000.97,,2440511.25
Kara,2_sample_mean,10093298,8009,8009,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10165845,8580,8580,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10285297,9520,9520,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9134144,500,500,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9140766,551,551,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9326907,2015,2015,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9506545,3416,3416,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9710421,5021,5021,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9884880,6389,6389,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9914023,6618,6618,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9914287,6620,6620,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9956369,6944,6944,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10064593,7786,7786,1,1,482000.97,,2440511.25
Kara,2_sample_mean,10136870,8353,8353,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10154303,8492,8492,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10172750,8633,8633,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10268236,9388,9388,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9195195,978,978,1,1,482000.97,,1830383.38
Savanes,2_sample_mean,9201175,1026,1026,1,1,482000.97,,1830383.38
Centrale,2_sample_mean,9201339,1027,1027,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9225723,1218,1218,1,1,482000.97,,1830383.38
Savanes,2_sample_mean,9351727,2207,2207,1,1,482000.97,,1830383.38
Savanes,2_sample_mean,9453955,3009,3009,1,1,482000.97,,1830383.38
Centrale,2_sample_mean,9465593,3099,3099,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9471728,3146,3146,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9585679,4038,4038,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9753584,5365,5365,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9753974,5368,5368,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,9807230,5781,5781,1,1,482000.97,,1830383.38
Savanes,2_sample_mean,9813249,5827,5827,1,1,482000.97,,1830383.38
Centrale,2_sample_mean,9939274,6810,6810,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9945386,6857,6857,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,10107576,8121,8121,1,1,482000.97,,1830383.38
Centrale,2_sample_mean,10119357,8213,8213,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10209500,8925,8925,1,1,482000.97,,2440511.25
Kara,2_sample_mean,10227969,9070,9070,1,1,482000.97,,2440511.25
Kara,2_sample_mean,10305305,9676,9676,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9130279,469,469,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9214786,1130,1130,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9304438,1835,1835,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9340833,2123,2123,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,9430284,2827,2827,1,1,482000.97,,1830383.38
Savanes,2_sample_mean,9502150,3384,3384,1,1,482000.97,,1830383.38
Kara,2_sample_mean,9508023,3426,3426,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9520976,3529,3529,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,9604210,4187,4187,1,1,482000.97,,1830383.38
Savanes,2_sample_mean,9730597,5182,5182,1,1,482000.97,,1830383.38
Kara,2_sample_mean,9760385,5416,5416,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9760906,5421,5421,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9790520,5653,5653,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,10168436,8599,8599,1,1,482000.97,,1830383.38
Kara,2_sample_mean,10210271,8932,8932,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,10264049,9355,9355,1,1,482000.97,,1830383.38
Kara,2_sample_mean,9185217,901,901,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9203389,1043,1043,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9245541,1374,1374,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9335214,2080,2080,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9365670,2319,2319,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,9599502,4150,4150,1,1,482000.97,,1830383.38
Centrale,2_sample_mean,9605081,4194,4194,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,9671583,4716,4716,1,1,482000.97,,1830383.38
Centrale,2_sample_mean,9809080,5795,5795,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9845786,6081,6081,1,1,482000.97,,2440511.25
Kara,2_sample_mean,9917808,6646,6646,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,9995657,7247,7247,1,1,482000.97,,2440511.25
Kara,2_sample_mean,10073142,7849,7849,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,10223183,9033,9033,1,1,482000.97,,1830383.38
Centrale,2_sample_mean,10241361,9178,9178,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10325192,9832,9832,1,1,482000.97,,2440511.25
Centrale,2_sample_mean,10343560,9977,9977,1,1,482000.97,,2440511.25
Savanes,2_sample_mean,9354485,2230,2230,1,1,482000.94,,1220255.62
Savanes,2_sample_mean,9836550,6010,6010,1,1,482000.94,,1220255.62
Savanes,2_sample_mean,9651049,4555,4555,1,1,482000.94,,1220255.62
Savanes,2_sample_mean,10185897,8738,8738,1,1,482000.94,,1220255.62
Savanes,2_sample_mean,9078533,61,61,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9138468,533,533,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9138644,535,535,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9138824,536,536,1,1,469798.44,,4270895.0
Kara,2_sample_mean,9192318,956,956,1,1,469798.44,,3050639.25
Centrale,2_sample_mean,9246105,1378,1378,1,1,469798.44,,3050639.25
Kara,2_sample_mean,9258873,1477,1477,1,1,469798.44,,3050639.25
Savanes,2_sample_mean,9276166,1614,1614,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9300343,1803,1803,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9468730,3122,3122,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9492025,3303,3303,1,1,469798.44,,3660767.25
Kara,2_sample_mean,9522746,3544,3544,1,1,469798.44,,3050639.25
Savanes,2_sample_mean,9522911,3545,3545,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9576045,3961,3961,1,1,469798.44,,3050639.25
Kara,2_sample_mean,9600169,4156,4156,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9612650,4253,4253,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9660087,4627,4627,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9678793,4774,4774,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9762668,5434,5434,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9882528,6370,6370,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9996607,7253,7253,1,1,469798.44,,3050639.25
Centrale,2_sample_mean,10026363,7488,7488,1,1,469798.44,,3050639.25
Centrale,2_sample_mean,10044397,7625,7625,1,1,469798.44,,3050639.25
Kara,2_sample_mean,10056922,7726,7726,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,10074577,7860,7860,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,10140232,8379,8379,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,10152839,8480,8480,1,1,469798.44,,3050639.25
Centrale,2_sample_mean,10206643,8903,8903,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,10224734,9045,9045,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9133484,494,494,1,1,469798.44,,3050639.25
Centrale,2_sample_mean,9181252,869,869,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9193362,963,963,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9229674,1248,1248,1,1,469798.44,,3660767.25
Kara,2_sample_mean,9235338,1295,1295,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9253450,1436,1436,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9307005,1856,1856,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9325073,2000,2000,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9385408,2474,2474,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9655892,4594,4594,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9673836,4733,4733,1,1,469798.44,,4270895.0
Centrale,2_sample_mean,9757647,5396,5396,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9811910,5816,5816,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9823664,5908,5908,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9907760,6569,6569,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,10039422,7587,7587,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,10039674,7589,7589,1,1,469798.44,,3050639.25
Centrale,2_sample_mean,10045629,7636,7636,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,10087828,7965,7965,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,10117783,8201,8201,1,1,469798.44,,4270895.0
Plateaux,2_sample_mean,10189830,8770,8770,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,10249833,9243,9243,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,10261720,9336,9336,1,1,469798.44,,3050639.25
Centrale,2_sample_mean,9116425,358,358,1,1,469798.44,,3050639.25
Savanes,2_sample_mean,9128318,453,453,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9182002,875,875,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9212451,1111,1111,1,1,469798.44,,4270895.0
Kara,2_sample_mean,9248926,1400,1400,1,1,469798.44,,4270895.0
Centrale,2_sample_mean,9368764,2344,2344,1,1,469798.44,,3050639.25
Centrale,2_sample_mean,9416662,2721,2721,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9650423,4550,4550,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9656080,4595,4595,1,1,469798.44,,4270895.0
Centrale,2_sample_mean,9710292,5020,5020,1,1,469798.44,,3050639.25
Savanes,2_sample_mean,9812103,5817,5817,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9836450,6009,6009,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9842999,6058,6058,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9860769,6199,6199,1,1,469798.44,,3660767.25
Kara,2_sample_mean,9872489,6290,6290,1,1,469798.44,,2440511.25
Centrale,2_sample_mean,10028222,7501,7501,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,10118849,8208,8208,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,10220259,9009,9009,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9375737,2400,2400,1,1,469798.44,,3660767.25
Kara,2_sample_mean,9453670,3007,3007,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9471154,3142,3142,1,1,469798.44,,3660767.25
Kara,2_sample_mean,9549408,3752,3752,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9795293,5689,5689,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9801859,5739,5739,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9873599,6298,6298,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9903991,6538,6538,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9915052,6625,6625,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9957473,6953,6953,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9975585,7096,7096,1,1,469798.44,,4270895.0
Plateaux,2_sample_mean,9987144,7182,7182,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,10041603,7604,7604,1,1,469798.44,,4270895.0
Plateaux,2_sample_mean,10155021,8497,8497,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,10161800,8548,8548,1,1,469798.44,,3050639.25
Centrale,2_sample_mean,10179701,8689,8689,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,10281919,9492,9492,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,10323216,9817,9817,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9142595,564,564,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9178255,845,845,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9202031,1032,1032,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9202084,1032,1032,1,1,469798.44,,3660767.25
Maritime,2_sample_mean,9274500,1600,1600,1,1,469798.44,,1830383.38
Plateaux,2_sample_mean,9322122,1976,1976,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9388507,2497,2497,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9394502,2547,2547,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9400198,2592,2592,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9502602,3387,3387,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9520232,3523,3523,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9562682,3856,3856,1,1,469798.44,,3660767.25
Kara,2_sample_mean,9598517,4142,4142,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9598540,4142,4142,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9676635,4757,4757,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9754685,5373,5373,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9772018,5508,5508,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9820689,5886,5886,1,1,469798.44,,3660767.25
Kara,2_sample_mean,10042449,7611,7611,1,1,469798.44,,4270895.0
Centrale,2_sample_mean,10096681,8033,8033,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,10156465,8507,8507,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,10288167,9543,9543,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,10288494,9545,9545,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,10306523,9685,9685,1,1,469798.44,,3660767.25
Kara,2_sample_mean,9077063,49,49,1,1,469798.44,,3050639.25
Kara,2_sample_mean,9113925,338,338,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9197125,995,995,1,1,469798.44,,3050639.25
Kara,2_sample_mean,9239190,1325,1325,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9245216,1371,1371,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9263462,1514,1514,1,1,469798.44,,3660767.25
Kara,2_sample_mean,9305822,1847,1847,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,9323269,1985,1985,1,1,469798.44,,4270895.0
Plateaux,2_sample_mean,9341746,2129,2129,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9449913,2976,2976,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9527840,3586,3586,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9533515,3630,3630,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,9563388,3861,3861,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9629579,4386,4386,1,1,469798.44,,4270895.0
Plateaux,2_sample_mean,9791603,5661,5661,1,1,469798.44,,4270895.0
Kara,2_sample_mean,9845786,6081,6081,1,1,469798.44,,3050639.25
Savanes,2_sample_mean,9923853,6693,6693,1,1,469798.44,,3660767.25
Centrale,2_sample_mean,9965399,7015,7015,1,1,469798.44,,3050639.25
Plateaux,2_sample_mean,10127859,8280,8280,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,10151735,8472,8472,1,1,469798.44,,3660767.25
Plateaux,2_sample_mean,10259649,9321,9321,1,1,469798.44,,3660767.25
Savanes,2_sample_mean,9299340,1794,1794,1,1,469798.41,,1830383.38
Savanes,2_sample_mean,9371769,2368,2368,1,1,469798.41,,1830383.38
Savanes,2_sample_mean,10121918,8233,8233,1,1,469798.41,,1830383.38
Maritime,2_sample_mean,9120142,389,389,1,1,433190.75,,610127.81
Kara,2_sample_mean,9661641,4639,4639,1,1,433190.75,,610127.81
Kara,2_sample_mean,9847292,6093,6093,1,1,433190.75,,610127.81
Kara,2_sample_mean,10309465,9709,9709,1,1,433190.75,,610127.81
Kara,2_sample_mean,9393062,2535,2535,1,1,433190.75,,610127.81
Maritime,2_sample_mean,9963387,6999,6999,1,1,433190.75,,610127.81
Kara,2_sample_mean,10299443,9632,9632,1,1,433190.75,,610127.81
Kara,2_sample_mean,9533506,3630,3630,1,1,433190.75,,610127.81
Kara,2_sample_mean,10265816,9369,9369,1,1,433190.75,,610127.81
Kara,2_sample_mean,9126186,436,436,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9522432,3541,3541,1,1,420988.19,,1220255.62
Maritime,2_sample_mean,9546906,3732,3732,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9720455,5102,5102,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9894196,6462,6462,1,1,420988.19,,1220255.62
Kara,2_sample_mean,10056395,7722,7722,1,1,420988.19,,1220255.62
Kara,2_sample_mean,10140232,8379,8379,1,1,420988.19,,1220255.62
Kara,2_sample_mean,10338003,9935,9935,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9355717,2240,2240,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9433019,2848,2848,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9451698,2991,2991,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9733334,5203,5203,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9787108,5626,5626,1,1,420988.19,,1220255.62
Kara,2_sample_mean,10219416,9003,9003,1,1,420988.19,,1220255.62
Kara,2_sample_mean,10255949,9293,9293,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9122526,408,408,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9170763,786,786,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9188662,929,929,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9260376,1489,1489,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9524229,3556,3556,1,1,420988.19,,1220255.62
Kara,2_sample_mean,9800762,5731,5731,1,1,420988.19,,1220255.62
