countrycode,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
MW,1_analytic_mean,11051787,7012,7012,1,1,22136.89,0.0,169242.22
MW,2_sample_mean,11051787,7012,7012,1,1,22136.89,,169242.22
MW,1_analytic_mean,11051859,7013,7013,1,1,2608713.0,0.0,10899265.0
MW,2_sample_mean,11051859,7013,7013,1,1,2608713.0,,10899265.0
MW,1_analytic_mean,11051944,7013,7013,1,1,50704.98,0.0,101545.34
MW,2_sample_mean,11051944,7013,7013,1,1,50704.98,,101545.34
MW,1_analytic_mean,11052145,7016,7016,1,1,1198100.12,0.0,5991157.0
MW,2_sample_mean,11052145,7016,7016,1,1,1198100.12,,5991157.0
MW,1_analytic_mean,11052148,7016,7016,1,1,5481840.5,0.0,18718500.0
MW,2_sample_mean,11052148,7016,7016,1,1,5481840.5,,18718500.0
MW,1_analytic_mean,11052156,7016,7016,1,1,2013308.5,0.0,8495915.0
MW,2_sample_mean,11052156,7016,7016,1,1,2013308.5,,8495915.0
MW,1_analytic_mean,11052212,7017,7017,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,11052212,7017,7017,1,1,3655.63,,33848.45
MW,1_analytic_mean,11052214,7017,7017,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,11052214,7017,7017,1,1,3655.63,,33848.45
MW,1_analytic_mean,11052221,7017,7017,1,1,947080.69,0.0,3249455.0
MW,2_sample_mean,11052221,7017,7017,1,1,947080.69,,3249455.0
MW,1_analytic_mean,11052294,7018,7018,1,1,59708.68,0.0,304635.97
MW,2_sample_mean,11052294,7018,7018,1,1,59708.68,,304635.97
MW,1_analytic_mean,11052383,7019,7019,1,1,15706727.0,0.0,50434072.0
MW,2_sample_mean,11052383,7019,7019,1,1,15706727.0,,50434072.0
MW,1_analytic_mean,11052454,7019,7019,1,1,200111.98,0.0,1523181.62
MW,2_sample_mean,11052454,7019,7019,1,1,200111.98,,1523181.62
MW,1_analytic_mean,11052470,7020,7020,1,1,10807493.0,0.0,41396656.0
MW,2_sample_mean,11052470,7020,7020,1,1,10807493.0,,41396656.0
MW,1_analytic_mean,11052651,7022,7022,1,1,36759.42,0.0,304635.97
MW,2_sample_mean,11052651,7022,7022,1,1,36759.42,,304635.97
MW,1_analytic_mean,11052664,7022,7022,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,11052664,7022,7022,1,1,7311.27,,67696.9
MW,1_analytic_mean,11052789,7024,7024,1,1,748526.38,0.0,4129516.0
MW,2_sample_mean,11052789,7024,7024,1,1,748526.38,,4129516.0
MW,1_analytic_mean,11052797,7024,7024,1,1,1483646.38,0.0,5551133.0
MW,2_sample_mean,11052797,7024,7024,1,1,1483646.38,,5551133.0
MW,1_analytic_mean,11052806,7024,7024,1,1,13457977.0,0.0,42276704.0
MW,2_sample_mean,11052806,7024,7024,1,1,13457977.0,,42276704.0
MW,1_analytic_mean,11052938,7025,7025,1,1,68847.75,0.0,372332.84
MW,2_sample_mean,11052938,7025,7025,1,1,68847.75,,372332.84
MW,1_analytic_mean,11053061,7025,7025,1,1,10966.9,0.0,101545.34
MW,2_sample_mean,11053061,7025,7025,1,1,10966.9,,101545.34
MW,1_analytic_mean,11053071,7025,7025,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,11053071,7025,7025,1,1,3655.63,,33848.45
MW,1_analytic_mean,11053079,7026,7026,1,1,135461.5,0.0,846211.56
MW,2_sample_mean,11053079,7026,7026,1,1,135461.5,,846211.56
MW,1_analytic_mean,11053088,7026,7026,1,1,60385.63,0.0,304635.97
MW,2_sample_mean,11053088,7026,7026,1,1,60385.63,,304635.97
MW,1_analytic_mean,11053093,7026,7026,1,1,2016222.62,0.0,8631315.0
MW,2_sample_mean,11053093,7026,7026,1,1,2016222.62,,8631315.0
MW,1_analytic_mean,11053112,7026,7026,1,1,45966.2,0.0,236939.09
MW,2_sample_mean,11053112,7026,7026,1,1,45966.2,,236939.09
MW,1_analytic_mean,11053255,7027,7027,1,1,3573666.25,0.0,17432276.0
MW,2_sample_mean,11053255,7027,7027,1,1,3573666.25,,17432276.0
MW,1_analytic_mean,11053322,7027,7027,1,1,22136.89,0.0,169242.22
MW,2_sample_mean,11053322,7027,7027,1,1,22136.89,,169242.22
MW,1_analytic_mean,11053387,7028,7028,1,1,21933.8,0.0,203090.66
MW,2_sample_mean,11053387,7028,7028,1,1,21933.8,,203090.66
MW,1_analytic_mean,11053486,7028,7028,1,1,51991.22,0.0,372332.84
MW,2_sample_mean,11053486,7028,7028,1,1,51991.22,,372332.84
MW,1_analytic_mean,11053537,7029,7029,1,1,19450050.0,0.0,72670896.0
MW,2_sample_mean,11053537,7029,7029,1,1,19450050.0,,72670896.0
MW,1_analytic_mean,11053595,7030,7030,1,1,170257.72,0.0,880060.06
MW,2_sample_mean,11053595,7030,7030,1,1,170257.72,,880060.06
MW,1_analytic_mean,11053698,7031,7031,1,1,6637156.5,0.0,28500572.0
MW,2_sample_mean,11053698,7031,7031,1,1,6637156.5,,28500572.0
MW,1_analytic_mean,11053764,7032,7032,1,1,39638360.0,0.0,115749216.0
MW,2_sample_mean,11053764,7032,7032,1,1,39638360.0,,115749216.0
MW,1_analytic_mean,11053809,7033,7033,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,11053809,7033,7033,1,1,7311.27,,67696.9
MW,1_analytic_mean,11053866,7034,7034,1,1,18278.16,0.0,169242.22
MW,2_sample_mean,11053866,7034,7034,1,1,18278.16,,169242.22
MW,1_analytic_mean,11054050,7036,7036,1,1,138507.84,0.0,676969.06
MW,2_sample_mean,11054050,7036,7036,1,1,138507.84,,676969.06
MW,1_analytic_mean,11054051,7036,7036,1,1,22746.16,0.0,101545.34
MW,2_sample_mean,11054051,7036,7036,1,1,22746.16,,101545.34
MW,1_analytic_mean,11054109,7036,7036,1,1,22746.16,0.0,101545.34
MW,2_sample_mean,11054109,7036,7036,1,1,22746.16,,101545.34
MW,1_analytic_mean,11054122,7037,7037,1,1,7283458.0,0.0,25318860.0
MW,2_sample_mean,11054122,7037,7037,1,1,7283458.0,,25318860.0
MW,1_analytic_mean,11054173,7037,7037,1,1,15028.71,0.0,67696.9
MW,2_sample_mean,11054173,7037,7037,1,1,15028.71,,67696.9
MW,1_analytic_mean,11054305,7039,7039,1,1,11169.99,0.0,33848.45
MW,2_sample_mean,11054305,7039,7039,1,1,11169.99,,33848.45
MW,1_analytic_mean,11054309,7039,7039,1,1,36759.42,0.0,304635.97
MW,2_sample_mean,11054309,7039,7039,1,1,36759.42,,304635.97
MW,1_analytic_mean,11054445,7041,7041,1,1,98905.18,0.0,846211.56
MW,2_sample_mean,11054445,7041,7041,1,1,98905.18,,846211.56
MW,1_analytic_mean,11054467,7041,7041,1,1,4345408.5,0.0,12354815.0
MW,2_sample_mean,11054467,7041,7041,1,1,4345408.5,,12354815.0
MW,1_analytic_mean,11054607,7042,7042,1,1,32088.33,0.0,67696.9
MW,2_sample_mean,11054607,7042,7042,1,1,32088.33,,67696.9
MW,1_analytic_mean,11054616,7042,7042,1,1,14825.62,0.0,101545.34
MW,2_sample_mean,11054616,7042,7042,1,1,14825.62,,101545.34
MW,1_analytic_mean,11054716,7042,7042,1,1,14622.53,0.0,135393.78
MW,2_sample_mean,11054716,7042,7042,1,1,14622.53,,135393.78
MW,1_analytic_mean,11054724,7042,7042,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,11054724,7042,7042,1,1,7311.27,,67696.9
MW,1_analytic_mean,11054729,7043,7043,1,1,11169.99,0.0,67696.9
MW,2_sample_mean,11054729,7043,7043,1,1,11169.99,,67696.9
MW,1_analytic_mean,11054745,7043,7043,1,1,11169.99,0.0,67696.9
MW,2_sample_mean,11054745,7043,7043,1,1,11169.99,,67696.9
MW,1_analytic_mean,11054752,7043,7043,1,1,4911421.5,0.0,24201876.0
MW,2_sample_mean,11054752,7043,7043,1,1,4911421.5,,24201876.0
MW,1_analytic_mean,11054767,7043,7043,1,1,25767586.0,0.0,75885696.0
MW,2_sample_mean,11054767,7043,7043,1,1,25767586.0,,75885696.0
MW,1_analytic_mean,11054895,7044,7044,1,1,477601.19,0.0,3554091.5
MW,2_sample_mean,11054895,7044,7044,1,1,477601.19,,3554091.5
MW,1_analytic_mean,11054915,7044,7044,1,1,7431881.5,0.0,29888340.0
MW,2_sample_mean,11054915,7044,7044,1,1,7431881.5,,29888340.0
MW,1_analytic_mean,11055139,7046,7046,1,1,24506570.0,0.0,74295216.0
MW,2_sample_mean,11055139,7046,7046,1,1,24506570.0,,74295216.0
MW,1_analytic_mean,11055191,7046,7046,1,1,98905.17,0.0,880060.06
MW,2_sample_mean,11055191,7046,7046,1,1,98905.17,,880060.06
MW,1_analytic_mean,11055307,7047,7047,1,1,1137107.62,0.0,6871205.0
MW,2_sample_mean,11055307,7047,7047,1,1,1137107.62,,6871205.0
MW,1_analytic_mean,11055325,7048,7048,1,1,5284821.5,0.0,22272540.0
MW,2_sample_mean,11055325,7048,7048,1,1,5284821.5,,22272540.0
MW,1_analytic_mean,11055445,7049,7049,1,1,5018390.0,0.0,24438812.0
MW,2_sample_mean,11055445,7049,7049,1,1,5018390.0,,24438812.0
MW,1_analytic_mean,11055448,7049,7049,1,1,2617816.25,0.0,10391515.0
MW,2_sample_mean,11055448,7049,7049,1,1,2617816.25,,10391515.0
MW,1_analytic_mean,11055509,7049,7049,1,1,30284886.0,0.0,98998416.0
MW,2_sample_mean,11055509,7049,7049,1,1,30284886.0,,98998416.0
MW,1_analytic_mean,11055625,7050,7050,1,1,237074.44,0.0,1726272.62
MW,2_sample_mean,11055625,7050,7050,1,1,237074.44,,1726272.62
MW,1_analytic_mean,11055627,7050,7050,1,1,25589.43,0.0,236939.09
MW,2_sample_mean,11055627,7050,7050,1,1,25589.43,,236939.09
MW,1_analytic_mean,11055647,7051,7051,1,1,628566.69,0.0,2166303.0
MW,2_sample_mean,11055647,7051,7051,1,1,628566.69,,2166303.0
MW,1_analytic_mean,11055780,7052,7052,1,1,19090.53,0.0,67696.9
MW,2_sample_mean,11055780,7052,7052,1,1,19090.53,,67696.9
MW,1_analytic_mean,11055834,7052,7052,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,11055834,7052,7052,1,1,3655.63,,33848.45
MW,1_analytic_mean,11055846,7052,7052,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,11055846,7052,7052,1,1,7311.27,,67696.9
MW,1_analytic_mean,11055943,7054,7054,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,11055943,7054,7054,1,1,3655.63,,33848.45
MW,1_analytic_mean,11055945,7054,7054,1,1,1847839.5,0.0,6871205.0
MW,2_sample_mean,11055945,7054,7054,1,1,1847839.5,,6871205.0
MW,1_analytic_mean,11055950,7054,7054,1,1,66410.66,0.0,440029.72
MW,2_sample_mean,11055950,7054,7054,1,1,66410.66,,440029.72
MW,1_analytic_mean,11055954,7054,7054,1,1,3030660.25,0.0,10323815.0
MW,2_sample_mean,11055954,7054,7054,1,1,3030660.25,,10323815.0
MW,1_analytic_mean,11055965,7054,7054,1,1,90239.97,0.0,507726.59
MW,2_sample_mean,11055965,7054,7054,1,1,90239.97,,507726.59
MW,1_analytic_mean,11055969,7054,7054,1,1,77783.74,0.0,541575.06
MW,2_sample_mean,11055969,7054,7054,1,1,77783.74,,541575.06
MW,1_analytic_mean,11056065,7055,7055,1,1,27838228.0,0.0,86173056.0
MW,2_sample_mean,11056065,7055,7055,1,1,27838228.0,,86173056.0
MW,1_analytic_mean,11056121,7055,7055,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,11056121,7055,7055,1,1,3655.63,,33848.45
MW,1_analytic_mean,11056169,7056,7056,1,1,11169.99,0.0,67696.9
MW,2_sample_mean,11056169,7056,7056,1,1,11169.99,,67696.9
MW,1_analytic_mean,11056252,7057,7057,1,1,4744607.0,0.0,19293916.0
MW,2_sample_mean,11056252,7057,7057,1,1,4744607.0,,19293916.0
MW,1_analytic_mean,11056361,7058,7058,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,11056361,7058,7058,1,1,7311.27,,67696.9
MW,1_analytic_mean,11056369,7058,7058,1,1,3101742.5,0.0,11068515.0
MW,2_sample_mean,11056369,7058,7058,1,1,3101742.5,,11068515.0
MW,1_analytic_mean,11056371,7058,7058,1,1,757732.19,0.0,3757182.5
MW,2_sample_mean,11056371,7058,7058,1,1,757732.19,,3757182.5
MW,1_analytic_mean,11056433,7058,7058,1,1,39762968.0,0.0,124919856.0
MW,2_sample_mean,11056433,7058,7058,1,1,39762968.0,,124919856.0
MW,1_analytic_mean,11056545,7059,7059,1,1,296241.44,0.0,2234000.0
MW,2_sample_mean,11056545,7059,7059,1,1,296241.44,,2234000.0
MW,1_analytic_mean,11056546,7059,7059,1,1,25589.43,0.0,236939.09
MW,2_sample_mean,11056546,7059,7059,1,1,25589.43,,236939.09
MW,1_analytic_mean,11056575,7060,7060,1,1,560124.25,0.0,1895515.12
MW,2_sample_mean,11056575,7060,7060,1,1,560124.25,,1895515.12
MW,1_analytic_mean,11056677,7061,7061,1,1,19755238.0,0.0,79371216.0
MW,2_sample_mean,11056677,7061,7061,1,1,19755238.0,,79371216.0
MW,1_analytic_mean,11056793,7062,7062,1,1,1885749.75,0.0,7040445.0
MW,2_sample_mean,11056793,7062,7062,1,1,1885749.75,,7040445.0
MW,1_analytic_mean,11056800,7062,7062,1,1,66410.66,0.0,440029.72
MW,2_sample_mean,11056800,7062,7062,1,1,66410.66,,440029.72
MW,1_analytic_mean,11056803,7062,7062,1,1,5061370.5,0.0,19700092.0
MW,2_sample_mean,11056803,7062,7062,1,1,5061370.5,,19700092.0
MW,1_analytic_mean,11056812,7062,7062,1,1,86584.33,0.0,473878.16
MW,2_sample_mean,11056812,7062,7062,1,1,86584.33,,473878.16
MW,1_analytic_mean,11056910,7063,7063,1,1,25280398.0,0.0,77882256.0
MW,2_sample_mean,11056910,7063,7063,1,1,25280398.0,,77882256.0
MW,1_analytic_mean,11056914,7063,7063,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,11056914,7063,7063,1,1,7311.27,,67696.9
MW,1_analytic_mean,11056921,7063,7063,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,11056921,7063,7063,1,1,7311.27,,67696.9
MW,1_analytic_mean,11056994,7064,7064,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,11056994,7064,7064,1,1,3655.63,,33848.45
MW,1_analytic_mean,11057084,7064,7064,1,1,1881300.12,0.0,9579115.0
MW,2_sample_mean,11057084,7064,7064,1,1,1881300.12,,9579115.0
MW,1_analytic_mean,11057101,7065,7065,1,1,3567091.75,0.0,17533820.0
MW,2_sample_mean,11057101,7065,7065,1,1,3567091.75,,17533820.0
MW,1_analytic_mean,10599625,2524,2524,1,1,19189754.0,0.0,57643696.0
MW,2_sample_mean,10599625,2524,2524,1,1,19189754.0,,57643696.0
MW,1_analytic_mean,10599626,2524,2524,1,1,7514.36,0.0,33848.45
MW,2_sample_mean,10599626,2524,2524,1,1,7514.36,,33848.45
MW,1_analytic_mean,10599695,2524,2524,1,1,34390.03,0.0,169242.22
MW,2_sample_mean,10599695,2524,2524,1,1,34390.03,,169242.22
MW,1_analytic_mean,10599704,2525,2525,1,1,4024050.5,0.0,11677815.0
MW,2_sample_mean,10599704,2525,2525,1,1,4024050.5,,11677815.0
MW,1_analytic_mean,10599772,2525,2525,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10599772,2525,2525,1,1,3655.63,,33848.45
MW,1_analytic_mean,10599914,2527,2527,1,1,36962.51,0.0,236939.09
MW,2_sample_mean,10599914,2527,2527,1,1,36962.51,,236939.09
MW,1_analytic_mean,10600036,2529,2529,1,1,62348.85,0.0,541575.06
MW,2_sample_mean,10600036,2529,2529,1,1,62348.85,,541575.06
MW,1_analytic_mean,10600056,2529,2529,1,1,9077812.0,0.0,36725632.0
MW,2_sample_mean,10600056,2529,2529,1,1,9077812.0,,36725632.0
MW,1_analytic_mean,10600176,2530,2530,1,1,39399.6,0.0,135393.78
MW,2_sample_mean,10600176,2530,2530,1,1,39399.6,,135393.78
MW,1_analytic_mean,10600183,2530,2530,1,1,3097818.25,0.0,12287115.0
MW,2_sample_mean,10600183,2530,2530,1,1,3097818.25,,12287115.0
MW,1_analytic_mean,10600292,2530,2530,1,1,10966.9,0.0,101545.34
MW,2_sample_mean,10600292,2530,2530,1,1,10966.9,,101545.34
MW,1_analytic_mean,10600313,2531,2531,1,1,32900.7,0.0,304635.97
MW,2_sample_mean,10600313,2531,2531,1,1,32900.7,,304635.97
MW,1_analytic_mean,10600321,2531,2531,1,1,22746.16,0.0,101545.34
MW,2_sample_mean,10600321,2531,2531,1,1,22746.16,,101545.34
MW,1_analytic_mean,10600326,2531,2531,1,1,6759144.0,0.0,29109836.0
MW,2_sample_mean,10600326,2531,2531,1,1,6759144.0,,29109836.0
MW,1_analytic_mean,10600342,2531,2531,1,1,20767506.0,0.0,61400824.0
MW,2_sample_mean,10600342,2531,2531,1,1,20767506.0,,61400824.0
MW,1_analytic_mean,10600361,2531,2531,1,1,13620564.0,0.0,37436440.0
MW,2_sample_mean,10600361,2531,2531,1,1,13620564.0,,37436440.0
MW,1_analytic_mean,10600485,2532,2532,1,1,12607362.0,0.0,37470288.0
MW,2_sample_mean,10600485,2532,2532,1,1,12607362.0,,37470288.0
MW,1_analytic_mean,10600698,2533,2533,1,1,58625.52,0.0,135393.78
MW,2_sample_mean,10600698,2533,2533,1,1,58625.52,,135393.78
MW,1_analytic_mean,10600785,2534,2534,1,1,7125044.5,0.0,34085488.0
MW,2_sample_mean,10600785,2534,2534,1,1,7125044.5,,34085488.0
MW,1_analytic_mean,10600859,2535,2535,1,1,21988688.0,0.0,78525216.0
MW,2_sample_mean,10600859,2535,2535,1,1,21988688.0,,78525216.0
MW,1_analytic_mean,10600931,2536,2536,1,1,3557759.75,0.0,16518365.0
MW,2_sample_mean,10600931,2536,2536,1,1,3557759.75,,16518365.0
MW,1_analytic_mean,10601094,2538,2538,1,1,10966.9,0.0,101545.34
MW,2_sample_mean,10601094,2538,2538,1,1,10966.9,,101545.34
MW,1_analytic_mean,10601105,2538,2538,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10601105,2538,2538,1,1,7311.27,,67696.9
MW,1_analytic_mean,10601134,2539,2539,1,1,11956148.0,0.0,47793928.0
MW,2_sample_mean,10601134,2539,2539,1,1,11956148.0,,47793928.0
MW,1_analytic_mean,10601150,2539,2539,1,1,2287960.0,0.0,9172915.0
MW,2_sample_mean,10601150,2539,2539,1,1,2287960.0,,9172915.0
MW,1_analytic_mean,10601377,2542,2542,1,1,16463757.0,0.0,55409728.0
MW,2_sample_mean,10601377,2542,2542,1,1,16463757.0,,55409728.0
MW,1_analytic_mean,10601438,2542,2542,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10601438,2542,2542,1,1,3655.63,,33848.45
MW,1_analytic_mean,10601453,2543,2543,1,1,4775288.0,0.0,14115015.0
MW,2_sample_mean,10601453,2543,2543,1,1,4775288.0,,14115015.0
MW,1_analytic_mean,10601515,2543,2543,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10601515,2543,2543,1,1,7311.27,,67696.9
MW,1_analytic_mean,10601651,2545,2545,1,1,29448.15,0.0,236939.09
MW,2_sample_mean,10601651,2545,2545,1,1,29448.15,,236939.09
MW,1_analytic_mean,10601664,2545,2545,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10601664,2545,2545,1,1,7311.27,,67696.9
MW,1_analytic_mean,10601780,2546,2546,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10601780,2546,2546,1,1,7311.27,,67696.9
MW,1_analytic_mean,10601791,2547,2547,1,1,362110.47,0.0,2504788.0
MW,2_sample_mean,10601791,2547,2547,1,1,362110.47,,2504788.0
MW,1_analytic_mean,10601797,2547,2547,1,1,1202704.12,0.0,4840325.0
MW,2_sample_mean,10601797,2547,2547,1,1,1202704.12,,4840325.0
MW,1_analytic_mean,10601808,2547,2547,1,1,9124770.0,0.0,39162688.0
MW,2_sample_mean,10601808,2547,2547,1,1,9124770.0,,39162688.0
MW,1_analytic_mean,10601938,2548,2548,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10601938,2548,2548,1,1,3655.63,,33848.45
MW,1_analytic_mean,10602024,2549,2549,1,1,9117149.0,0.0,34863992.0
MW,2_sample_mean,10602024,2549,2549,1,1,9117149.0,,34863992.0
MW,1_analytic_mean,10602026,2549,2549,1,1,1038271.5,0.0,6261941.0
MW,2_sample_mean,10602026,2549,2549,1,1,1038271.5,,6261941.0
MW,1_analytic_mean,10602093,2549,2549,1,1,86787.42,0.0,473878.16
MW,2_sample_mean,10602093,2549,2549,1,1,86787.42,,473878.16
MW,1_analytic_mean,10602099,2550,2550,1,1,8938283.0,0.0,40787392.0
MW,2_sample_mean,10602099,2550,2550,1,1,8938283.0,,40787392.0
MW,1_analytic_mean,10602159,2550,2550,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10602159,2550,2550,1,1,7311.27,,67696.9
MW,1_analytic_mean,10602312,2552,2552,1,1,5218768.5,0.0,19260068.0
MW,2_sample_mean,10602312,2552,2552,1,1,5218768.5,,19260068.0
MW,1_analytic_mean,10602440,2554,2554,1,1,66004.48,0.0,575423.56
MW,2_sample_mean,10602440,2554,2554,1,1,66004.48,,575423.56
MW,1_analytic_mean,10602458,2554,2554,1,1,2561316.75,0.0,8834415.0
MW,2_sample_mean,10602458,2554,2554,1,1,2561316.75,,8834415.0
MW,1_analytic_mean,10602589,2555,2555,1,1,32088.33,0.0,67696.9
MW,2_sample_mean,10602589,2555,2555,1,1,32088.33,,67696.9
MW,1_analytic_mean,10602595,2555,2555,1,1,14825.62,0.0,101545.34
MW,2_sample_mean,10602595,2555,2555,1,1,14825.62,,101545.34
MW,1_analytic_mean,10602712,2555,2555,1,1,10966.9,0.0,101545.34
MW,2_sample_mean,10602712,2555,2555,1,1,10966.9,,101545.34
MW,1_analytic_mean,10602729,2556,2556,1,1,18914632.0,0.0,61603912.0
MW,2_sample_mean,10602729,2556,2556,1,1,18914632.0,,61603912.0
MW,1_analytic_mean,10602734,2556,2556,1,1,3951617.75,0.0,14792015.0
MW,2_sample_mean,10602734,2556,2556,1,1,3951617.75,,14792015.0
MW,1_analytic_mean,10602740,2556,2556,1,1,75617.44,0.0,372332.84
MW,2_sample_mean,10602740,2556,2556,1,1,75617.44,,372332.84
MW,1_analytic_mean,10602747,2556,2556,1,1,4340946.0,0.0,22204844.0
MW,2_sample_mean,10602747,2556,2556,1,1,4340946.0,,22204844.0
MW,1_analytic_mean,10602763,2556,2556,1,1,2038762.0,0.0,8800565.0
MW,2_sample_mean,10602763,2556,2556,1,1,2038762.0,,8800565.0
MW,1_analytic_mean,10602764,2556,2556,1,1,26080994.0,0.0,79608096.0
MW,2_sample_mean,10602764,2556,2556,1,1,26080994.0,,79608096.0
MW,1_analytic_mean,10602776,2556,2556,1,1,18669402.0,0.0,47523144.0
MW,2_sample_mean,10602776,2556,2556,1,1,18669402.0,,47523144.0
MW,1_analytic_mean,10602910,2557,2557,1,1,16126914.0,0.0,49587872.0
MW,2_sample_mean,10602910,2557,2557,1,1,16126914.0,,49587872.0
MW,1_analytic_mean,10603012,2557,2557,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10603012,2557,2557,1,1,3655.63,,33848.45
MW,1_analytic_mean,10603042,2558,2558,1,1,663701.5,0.0,1895515.12
MW,2_sample_mean,10603042,2558,2558,1,1,663701.5,,1895515.12
MW,1_analytic_mean,10603122,2558,2558,1,1,78596.1,0.0,440029.72
MW,2_sample_mean,10603122,2558,2558,1,1,78596.1,,440029.72
MW,1_analytic_mean,10603204,2559,2559,1,1,5950215.5,0.0,24472660.0
MW,2_sample_mean,10603204,2559,2559,1,1,5950215.5,,24472660.0
MW,1_analytic_mean,10603339,2561,2561,1,1,32546276.0,0.0,108778176.0
MW,2_sample_mean,10603339,2561,2561,1,1,32546276.0,,108778176.0
MW,1_analytic_mean,10603343,2561,2561,1,1,1539225.62,0.0,5652677.0
MW,2_sample_mean,10603343,2561,2561,1,1,1539225.62,,5652677.0
MW,1_analytic_mean,10603345,2561,2561,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10603345,2561,2561,1,1,7311.27,,67696.9
MW,1_analytic_mean,10603437,2562,2562,1,1,7514.36,0.0,33848.45
MW,2_sample_mean,10603437,2562,2562,1,1,7514.36,,33848.45
MW,1_analytic_mean,10603509,2562,2562,1,1,63161.21,0.0,406181.28
MW,2_sample_mean,10603509,2562,2562,1,1,63161.21,,406181.28
MW,1_analytic_mean,10603526,2563,2563,1,1,3817706.5,0.0,18278476.0
MW,2_sample_mean,10603526,2563,2563,1,1,3817706.5,,18278476.0
MW,1_analytic_mean,10603636,2564,2564,1,1,7311.27,0.0,67696.9
MW,2_sample_mean,10603636,2564,2564,1,1,7311.27,,67696.9
MW,1_analytic_mean,10603642,2564,2564,1,1,33103.79,0.0,236939.09
MW,2_sample_mean,10603642,2564,2564,1,1,33103.79,,236939.09
MW,1_analytic_mean,10603646,2564,2564,1,1,6403742.5,0.0,17229188.0
MW,2_sample_mean,10603646,2564,2564,1,1,6403742.5,,17229188.0
MW,1_analytic_mean,10603709,2564,2564,1,1,52143992.0,0.0,159922560.0
MW,2_sample_mean,10603709,2564,2564,1,1,52143992.0,,159922560.0
MW,1_analytic_mean,10603825,2565,2565,1,1,288930.16,0.0,2166303.0
MW,2_sample_mean,10603825,2565,2565,1,1,288930.16,,2166303.0
MW,1_analytic_mean,10603826,2565,2565,1,1,25589.43,0.0,236939.09
MW,2_sample_mean,10603826,2565,2565,1,1,25589.43,,236939.09
MW,1_analytic_mean,10603853,2566,2566,1,1,221368.81,0.0,913908.56
MW,2_sample_mean,10603853,2566,2566,1,1,221368.81,,913908.56
MW,1_analytic_mean,10603980,2567,2567,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10603980,2567,2567,1,1,3655.63,,33848.45
MW,1_analytic_mean,10604070,2567,2567,1,1,401713.09,0.0,2877121.5
MW,2_sample_mean,10604070,2567,2567,1,1,401713.09,,2877121.5
MW,1_analytic_mean,10604071,2567,2567,1,1,263408.41,0.0,2403242.5
MW,2_sample_mean,10604071,2567,2567,1,1,263408.41,,2403242.5
MW,1_analytic_mean,10604095,2568,2568,1,1,2454362.75,0.0,10493065.0
MW,2_sample_mean,10604095,2568,2568,1,1,2454362.75,,10493065.0
MW,1_analytic_mean,10604235,2569,2569,1,1,15434.89,0.0,33848.45
MW,2_sample_mean,10604235,2569,2569,1,1,15434.89,,33848.45
MW,1_analytic_mean,10604239,2569,2569,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10604239,2569,2569,1,1,3655.63,,33848.45
MW,1_analytic_mean,10604298,2569,2569,1,1,3655.63,0.0,33848.45
MW,2_sample_mean,10604298,2569,2569,1,1,3655.63,,33848.45
MW,1_analytic_mean,10604350,2570,2570,1,1,40211.96,0.0,372332.84
MW,2_sample_mean,10604350,2570,2570,1,1,40211.96,,372332.84
MW,1_analytic_mean,10604393,2571,2571,1,1,8417158.0,0.0,29651404.0
MW,2_sample_mean,10604393,2571,2571,1,1,8417158.0,,29651404.0
MW,1_analytic_mean,10604404,2571,2571,1,1,716302.44,0.0,3046364.0
MW,2_sample_mean,10604404,2571,2571,1,1,716302.44,,3046364.0
MW,1_analytic_mean,10604450,2572,2572,1,1,85095.0,0.0,643120.56
MW,2_sample_mean,10604450,2572,2572,1,1,85095.0,,643120.56
MW,1_analytic_mean,10604454,2572,2572,1,1,555046.62,0.0,3926425.0
MW,2_sample_mean,10604454,2572,2572,1,1,555046.62,,3926425.0
